Tumor_Type,Binary_Label,Detailed_Label,Intensity_Mean,Intensity_Std,Contrast,Homogeneity,Energy,Correlation,Dissimilarity
Glioma,0,0,36.86688232421875,42.3608869484965,480.4518116146387,0.4717891519135393,0.22838479113210786,0.8667255598171071,9.404870497242323
Glioma,0,0,35.96221923828125,41.952788649219436,466.4910047750533,0.4761710434925663,0.22693796455072365,0.8681024362876328,9.356154989655042
Glioma,0,0,34.21746826171875,42.52822488824321,434.5917730195481,0.5144797630313963,0.28524501479811504,0.8803772152331779,8.496039257704679
Glioma,0,0,46.12542724609375,49.987519955552095,363.7351516969302,0.4173748595008529,0.1571712945518929,0.9274395409297972,9.14217088590563
Glioma,0,0,43.137939453125,45.3508567834007,424.4840796518199,0.40042511592844915,0.13934004604808048,0.8970749258322004,9.68931507785015
Glioma,0,0,37.02838134765625,37.91175780094744,366.0701595583308,0.41868528126231586,0.15495910252646805,0.872952162243744,8.646734797376665
Glioma,0,0,43.04949951171875,42.4384656611126,517.1494399161332,0.39376719369629753,0.14239399699972766,0.8566839026480935,10.32215458181029
Glioma,0,0,43.193603515625,41.57690649171635,560.6323301827016,0.37799985093515476,0.13458792096535657,0.8380334211012178,10.742397598077662
Glioma,0,0,39.37847900390625,38.7371324809003,568.1301767682344,0.3801180602174016,0.1425790240229747,0.8110118083367356,10.81062062124236
Glioma,0,0,52.839599609375,50.08777602240828,424.7296764320701,0.32613494815410204,0.09729585755019271,0.9153641941675337,10.361439289286048
Glioma,0,0,45.36053466796875,43.08086744996523,376.70359290723485,0.3348079694196049,0.08144412500874929,0.8985764884486998,9.556183495180477
Glioma,0,0,42.12567138671875,46.15117466556137,495.05111353199806,0.4094086711051119,0.16629060895953754,0.8841599360855782,10.091389635905802
Glioma,0,0,40.421142578125,42.29324429447719,422.86115810909206,0.3777908183680356,0.16918708620677414,0.8820429133302694,9.446227365112021
Glioma,0,0,33.4248046875,41.277758592903766,394.4892538769979,0.5382449062239616,0.28585572520269853,0.8847239795071651,7.687288327702497
Glioma,0,0,39.46331787109375,40.241502671171695,395.8306481144696,0.37900784203018434,0.164513960414757,0.8779659464709859,9.142595683629823
Glioma,0,0,33.70343017578125,34.35917246347064,320.60808195838445,0.39667897745816644,0.17115260421829975,0.8644540483115811,8.112112692976101
Glioma,0,0,44.063720703125,44.61345036358282,530.7806547020085,0.3607079615801609,0.16712041650976683,0.8668635562027063,10.70519401195179
Glioma,0,0,46.15911865234375,46.65126303623054,602.3519678016843,0.36649024212795006,0.16929796369504022,0.8618184569132854,11.348829287503692
Glioma,0,0,47.17694091796875,47.84876334177645,576.028255830043,0.3683613784560752,0.16543008870676543,0.8743880732949235,10.885471724070088
Glioma,0,0,41.89361572265625,43.73083813921465,440.0752878889208,0.39386560084252215,0.16698608172770626,0.8851751718226706,9.354186243529774
Glioma,0,0,42.0889892578125,45.82801329527259,414.0803756530068,0.4023986895968985,0.17575131269352556,0.901708606245087,9.009628667696134
Glioma,0,0,41.7364501953125,45.34290601058587,449.04207325999994,0.4408528849424887,0.1850064483411925,0.8911226303379949,9.387477403862414
Glioma,0,0,42.802490234375,45.29337881740741,485.6383375345604,0.44064177951201194,0.1847163849324036,0.88194140569107,9.520362681351592
Glioma,0,0,37.73541259765625,42.98234445007031,377.0688762042177,0.44089482864613416,0.1788438513413732,0.8983193198924542,8.515062034031509
Glioma,0,0,29.11224365234375,40.33897854354678,449.5301412634648,0.5781696617534136,0.3126996008917813,0.8626975885211343,7.299933107679504
Glioma,0,0,39.9462890625,43.81342412651493,389.7962202448425,0.4280055006345767,0.17398237241268855,0.8987868282402365,8.765293081368501
Glioma,0,0,33.50665283203125,40.779392075465196,344.15521186125034,0.4740961741845772,0.18949936878950863,0.8969912634684668,7.552074897119384
Glioma,0,0,43.0155029296875,39.30747873699318,395.21181894321643,0.30499453685029765,0.07457348177535743,0.8720041401779234,9.689803571014359
Glioma,0,0,38.63421630859375,33.96162749681628,475.88362600948295,0.3452151273915938,0.10091023352920721,0.7934882819899371,9.844792619273463
Glioma,0,0,41.8729248046875,36.23164391578236,524.5382888305352,0.33228044984975535,0.08938068332737804,0.7999454909847288,10.448512408744412
Glioma,0,0,38.9027099609375,34.50283485125968,427.07445875833344,0.3629684706944194,0.11569295940943601,0.8204783370503724,9.298535440821569
Glioma,0,0,46.70648193359375,41.86239423107539,244.4041260113989,0.35053358048128774,0.10118819659426986,0.9302131111609191,7.473299501287022
Glioma,0,0,47.83447265625,40.51784326885389,350.0495688569841,0.31303687460435514,0.07457374485429473,0.8931829830586344,8.801583860980923
Glioma,0,0,47.158447265625,38.332684412504996,410.4301951260533,0.3179803872864399,0.07048506534675861,0.8599001011810868,9.057089762617668
Glioma,0,0,33.3291015625,27.70066776985593,295.4969771306935,0.35529677905196466,0.08452115233691429,0.807010240588198,7.52346547271262
Glioma,0,0,28.44805908203125,39.749295055566435,515.7030942421882,0.5795471643630512,0.3001265571252747,0.8377911097341956,7.5034298662355425
Glioma,0,0,44.036865234375,35.18637054605795,567.7999170022291,0.27538541046589615,0.05391597358790483,0.7698914719979284,10.485272911952874
Glioma,0,0,44.27471923828125,34.972785604715554,594.272533654492,0.27819967628318665,0.05472313326582371,0.7561645210019711,10.671642257347782
Glioma,0,0,43.4677734375,34.34638100595872,609.0716297604924,0.2825502157799641,0.059478072929671034,0.7408138807084788,10.583367401110484
Glioma,0,0,39.68206787109375,32.533920560432044,498.66386003088365,0.31740953786861337,0.0671966187534624,0.763769866064783,9.182331708413994
Glioma,0,0,43.84173583984375,37.11482247930675,536.8089971141374,0.3204987372702288,0.0670709125540285,0.8047638870503206,9.679422667439823
Glioma,0,0,38.77777099609375,47.48745970887318,272.42779201578793,0.47751047224148513,0.20396807435092745,0.9398872004702934,7.735010137990173
Glioma,0,0,44.05615234375,50.92972425543461,395.0132809836724,0.4146901126580929,0.17288659671173165,0.9241824867877351,9.56543640821819
Glioma,0,0,45.9227294921875,50.44086895280388,429.3399419573079,0.3889336301679543,0.14955590592401624,0.9159279285918537,9.940562830346005
